F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
0,20,1116,3,0,517,1,109,0.8809523809523809,440,120,0.2727272727272727,1.0,0,1,
0,20,1116,3,0,517,1,109,0.8746031746031746,440,120,0.2727272727272727,1.0,0,1,
74,13,1116,3,10,517,12,109,0.7777777777777778,296,89,0.30067567567567566,0.8108108108108109,0,1,
0,13,1116,3,0,517,1,109,0.9629629629629629,296,89,0.30067567567567566,1.0,0,1,
0,13,1116,3,6,517,1,109,0.8356481481481481,296,89,0.30067567567567566,1.0,0,1,
234,3,1116,1,11,517,47,109,0.6096153846153847,191,38,0.19895287958115182,0.21581196581196582,60,0,
17,3,1116,1,4,517,5,109,0.3384615384615385,191,38,0.19895287958115182,0.9411764705882353,0,1,
117,3,1116,1,0,517,24,109,0.9192307692307692,191,38,0.19895287958115182,1.0,60,1,
3,3,1116,1,4,517,1,109,0.9347826086956522,21,17,0.8095238095238095,0.6666666666666666,0,1,
0,5,1116,12,7,517,1,109,0.5473289597000938,825,109,0.1321212121212121,1.0,0,1,
0,5,1116,12,6,517,1,109,0.1077788191190253,825,109,0.1321212121212121,1.0,0,1,
0,5,1116,12,6,517,1,109,0.10590440487347703,825,109,0.1321212121212121,1.0,0,1,
0,5,1116,12,6,517,1,109,0.10684161199625117,825,109,0.1321212121212121,1.0,0,1,
0,5,1116,12,6,517,1,109,0.10309278350515463,825,109,0.1321212121212121,1.0,0,1,
0,5,1116,12,0,517,1,109,0.45735707591377694,825,109,0.1321212121212121,1.0,0,1,
0,5,1116,12,0,517,1,109,0.7010309278350515,825,109,0.1321212121212121,1.0,0,1,
0,5,1116,12,0,517,1,109,0.7057169634489222,825,109,0.1321212121212121,1.0,0,1,
0,5,1116,12,4,517,1,109,0.7000937207122774,825,109,0.1321212121212121,1.0,0,1,
0,5,1116,12,3,517,1,109,0.6860356138706654,825,109,0.1321212121212121,1.0,0,1,
2,12,1116,5,0,517,1,109,0.7126436781609196,374,67,0.17914438502673796,1.0,0,1,
19,12,1116,5,0,517,1,109,0.8735632183908046,374,67,0.17914438502673796,1.0,0,1,
34,12,1116,5,8,517,4,109,0.48084291187739464,374,67,0.17914438502673796,0.4411764705882353,0,1,
0,12,1116,5,5,517,1,109,0.8869731800766284,374,67,0.17914438502673796,1.0,0,1,
186,65,1116,4,10,517,51,109,0.20656565656565656,2412,161,0.06674958540630183,0.23387096774193547,0,0,
146,65,1116,4,4,517,22,109,0.67003367003367,2412,161,0.06674958540630183,0.2054794520547945,0,1,
84,65,1116,4,4,517,19,109,0.2824915824915825,2412,161,0.06674958540630183,0.3333333333333333,0,1,
38,65,1116,4,8,517,7,109,0.877104377104377,2412,161,0.06674958540630183,0.18421052631578946,0,0,
873,65,1116,4,5,517,196,109,0.4812570145903479,2412,161,0.06674958540630183,0.0715922107674685,0,0,
77,65,1116,4,4,517,23,109,0.8417508417508418,2412,161,0.06674958540630183,0.1038961038961039,0,1,
38,65,1116,4,4,517,14,109,0.6424242424242425,2412,161,0.06674958540630183,0.18421052631578946,0,1,
38,65,1116,4,4,517,14,109,0.6437710437710438,2412,161,0.06674958540630183,0.2894736842105263,0,1,
16,65,1116,4,6,517,5,109,0.3696969696969697,2412,161,0.06674958540630183,0.8125,0,1,
19,65,1116,4,6,517,7,109,0.6053872053872054,2412,161,0.06674958540630183,0.3684210526315789,0,1,
16,65,1116,4,6,517,5,109,0.36734006734006736,2412,161,0.06674958540630183,0.4375,0,1,
93,65,1116,4,0,517,26,109,0.21717171717171718,2412,161,0.06674958540630183,1.0,0,1,
115,65,1116,4,0,517,28,109,0.8154882154882155,2412,161,0.06674958540630183,1.0,0,1,
49,65,1116,4,0,517,12,109,0.6380471380471381,2412,161,0.06674958540630183,1.0,0,1,
146,65,1116,4,0,517,22,109,0.730976430976431,2412,161,0.06674958540630183,1.0,0,1,
106,65,1116,4,0,517,19,109,0.1259259259259259,2412,161,0.06674958540630183,1.0,0,1,
291,65,1116,4,0,517,66,109,0.5821548821548822,2412,161,0.06674958540630183,1.0,0,1,
291,65,1116,4,10,517,66,109,0.48787878787878786,2412,161,0.06674958540630183,0.3402061855670103,0,1,
84,65,1116,4,5,517,19,109,0.2717171717171717,2412,161,0.06674958540630183,0.5513296227581942,0,1,
106,65,1116,4,0,517,19,109,0.10437710437710437,2412,161,0.06674958540630183,1.0,0,1,
9,65,1116,4,8,517,2,109,0.13703703703703704,2412,161,0.06674958540630183,0.4444444444444444,0,1,
6,65,1116,4,6,517,3,109,0.9198653198653198,2412,161,0.06674958540630183,0.5,6,1,
0,5,1116,1,2,517,1,109,0.4716981132075472,26,16,0.6153846153846154,1.0,0,1,
35,11,1116,2,0,517,7,109,0.30398671096345514,461,53,0.11496746203904555,1.0,36,1,
666,11,1116,2,0,517,88,109,0.7668881506090809,461,53,0.11496746203904555,1.0,0,0,
30,11,1116,2,0,517,5,109,0.9368770764119602,461,53,0.11496746203904555,1.0,0,1,
35,11,1116,2,0,517,7,109,0.31893687707641194,461,53,0.11496746203904555,1.0,36,1,
0,7,1116,5,0,517,1,109,0.65587734241908,454,49,0.10792951541850221,1.0,0,1,
0,7,1116,5,0,517,1,109,0.575809199318569,454,49,0.10792951541850221,1.0,0,1,
0,7,1116,5,0,517,1,109,0.6575809199318569,454,49,0.10792951541850221,1.0,0,0,
0,7,1116,5,0,517,1,109,0.5110732538330494,454,49,0.10792951541850221,1.0,0,1,
0,2,1116,2,8,517,1,109,0.6962025316455697,44,21,0.4772727272727273,1.0,0,1,
12,25,1116,4,0,517,2,109,0.9912280701754386,348,39,0.11206896551724138,1.0,0,1,
0,25,1116,4,0,517,1,109,0.8135964912280702,348,39,0.11206896551724138,1.0,0,1,
0,6,1116,3,0,517,1,109,0.3760504201680672,346,62,0.1791907514450867,1.0,0,1,
144,11,1116,1,0,517,29,109,0.5544041450777202,150,16,0.10666666666666667,1.0,42,0,
42,11,1116,3,13,517,10,109,0.7239057239057239,223,25,0.11210762331838565,0.7380952380952381,31,1,
42,11,1116,3,0,517,10,109,0.7306397306397306,223,25,0.11210762331838565,1.0,31,1,
214,1,1116,2,16,517,53,109,0.9289772727272727,279,41,0.14695340501792115,0.8878504672897196,236,1,
2,83,1116,10,0,517,1,109,0.8032244729226953,1833,276,0.15057283142389524,1.0,0,1,
62,83,1116,10,6,517,11,109,0.6331128565522943,1833,276,0.15057283142389524,0.4435483870967742,0,0,
30,83,1116,10,6,517,6,109,0.3985117817279868,1833,276,0.15057283142389524,0.3333333333333333,0,1,
59,83,1116,10,0,517,8,109,0.9144274493592394,1833,276,0.15057283142389524,1.0,0,1,
30,83,1116,10,0,517,6,109,0.4076064489458454,1833,276,0.15057283142389524,1.0,0,1,
70,83,1116,10,0,517,11,109,0.1694915254237288,1833,276,0.15057283142389524,1.0,0,1,
32,83,1116,10,0,517,6,109,0.767259198015709,1833,276,0.15057283142389524,1.0,0,1,
19,83,1116,10,0,517,1,109,0.7775940471269119,1833,276,0.15057283142389524,1.0,0,1,
49,83,1116,10,0,517,12,109,0.8701942951632906,1833,276,0.15057283142389524,1.0,0,1,
93,83,1116,10,0,517,17,109,0.6577097974369575,1833,276,0.15057283142389524,1.0,0,1,
0,83,1116,10,0,517,1,109,0.12587846217445225,1833,276,0.15057283142389524,1.0,0,0,
0,83,1116,10,0,517,1,109,0.13600661430343117,1833,276,0.15057283142389524,1.0,0,1,
0,83,1116,10,12,517,1,109,0.9776767259198016,1833,276,0.15057283142389524,1.0,0,1,
24,9,1116,2,0,517,3,109,0.5512820512820513,100,38,0.38,1.0,8,1,
0,18,1116,14,5,517,1,109,0.6874003189792663,487,57,0.11704312114989733,1.0,0,1,
8,18,1116,14,0,517,1,109,0.529505582137161,487,57,0.11704312114989733,1.0,0,1,
0,18,1116,14,0,517,1,109,0.3269537480063796,487,57,0.11704312114989733,1.0,0,1,
35,8,30,1,4,47,6,9,0.743859649122807,218,24,0.11009174311926606,0.22857142857142856,29,1,
0,8,30,2,2,47,1,9,0.17467248908296942,154,46,0.2987012987012987,1.0,0,1,
0,3,30,1,4,47,1,9,0.6521739130434783,20,19,0.95,1.0,0,1,
5,4,12,1,4,48,1,20,0.6944444444444444,75,17,0.22666666666666666,0.4,3,1,
27,12,12,5,0,48,7,20,0.9815195071868583,384,43,0.11197916666666667,1.0,0,1,
64,12,12,5,0,48,18,20,0.7905544147843943,384,43,0.11197916666666667,1.0,0,1,
0,12,12,5,0,48,1,20,0.6652977412731006,384,43,0.11197916666666667,1.0,0,1,
0,12,12,5,0,48,1,20,0.1601642710472279,384,43,0.11197916666666667,1.0,0,1,
0,21,12,9,0,48,1,20,0.9236842105263158,286,35,0.12237762237762238,1.0,0,1,
20,21,12,9,0,48,10,20,0.8447368421052631,286,35,0.12237762237762238,1.0,0,1,
20,8,12,2,0,48,4,20,0.7246376811594203,85,32,0.3764705882352941,1.0,0,1,
0,8,12,2,6,48,1,20,0.9492753623188406,85,32,0.3764705882352941,1.0,0,1,
0,9,197,1,2,114,1,12,0.23275862068965517,65,26,0.4,1.0,0,1,
0,29,197,3,3,114,1,12,0.1111111111111111,257,94,0.3657587548638132,1.0,0,1,
0,7,197,1,3,114,1,12,0.4411764705882353,34,23,0.6764705882352942,1.0,0,1,
0,32,197,1,2,114,1,12,0.12624584717607973,174,87,0.5,1.0,0,1,
0,14,197,2,3,114,1,12,0.13793103448275862,152,52,0.34210526315789475,1.0,0,1,
0,14,197,2,0,114,1,12,0.8663793103448276,152,52,0.34210526315789475,1.0,0,1,
2,5,993,2,0,302,1,71,0.43730886850152906,228,56,0.24561403508771928,1.0,0,1,
2,5,993,2,0,302,1,71,0.45565749235474007,228,56,0.24561403508771928,1.0,0,1,
0,5,993,2,6,302,1,71,0.5840978593272171,228,56,0.24561403508771928,1.0,0,1,
8,2,993,1,6,302,3,71,0.7111111111111111,19,17,0.8947368421052632,0.375,0,1,
0,2,993,1,5,302,1,71,0.7629629629629631,19,17,0.8947368421052632,1.0,0,1,
8,2,993,1,6,302,3,71,0.7073170731707317,18,16,0.8888888888888888,0.375,0,1,
0,2,993,1,5,302,1,71,0.7642276422764227,18,16,0.8888888888888888,1.0,0,1,
2,20,993,1,0,302,1,71,0.3615023474178404,134,47,0.35074626865671643,1.0,0,1,
3,20,993,1,4,302,1,71,1.5187793427230047,134,47,0.35074626865671643,0.6666666666666666,0,0,
4,20,993,1,0,302,1,71,0.3967136150234742,134,47,0.35074626865671643,1.0,0,0,
0,10,993,2,0,302,1,71,0.6497797356828194,144,44,0.3055555555555556,1.0,0,0,
0,10,993,2,0,302,1,71,0.5947136563876652,144,44,0.3055555555555556,1.0,0,1,
11,6,993,1,0,302,4,71,0.9753086419753086,50,19,0.38,1.0,0,1,
16,6,993,1,4,302,4,71,0.5492957746478874,42,19,0.4523809523809524,0.3125,0,1,
0,17,993,2,4,302,1,71,0.5321888412017167,140,57,0.40714285714285714,1.0,0,1,
16,50,993,14,0,302,1,71,0.8411458333333334,545,145,0.26605504587155965,1.0,0,1,
0,50,993,14,0,302,1,71,0.3463541666666667,545,145,0.26605504587155965,1.0,0,1,
0,5,993,2,0,302,1,71,0.6019417475728155,62,29,0.46774193548387094,1.0,0,1,
0,5,993,2,0,302,1,71,0.6407766990291263,62,29,0.46774193548387094,1.0,0,1,
0,5,993,2,0,302,1,71,0.7087378640776699,62,29,0.46774193548387094,1.0,0,1,
0,7,993,2,0,302,1,71,0.5241379310344828,89,39,0.43820224719101125,1.0,0,1,
0,7,993,2,0,302,1,71,0.4206896551724138,89,39,0.43820224719101125,1.0,0,1,
0,1,993,2,0,302,1,71,0.8666666666666667,20,16,0.8,1.0,0,1,
0,1,993,2,0,302,1,71,0.6888888888888889,20,16,0.8,1.0,0,1,
15,40,993,10,0,302,3,71,0.7705242334322453,768,109,0.14192708333333334,1.0,0,1,
21,40,993,10,0,302,1,71,0.6063303659742829,768,109,0.14192708333333334,1.0,0,1,
0,40,993,10,4,302,1,71,0.6369930761622157,768,109,0.14192708333333334,1.0,0,1,
0,40,993,10,6,302,1,71,0.6379821958456974,768,109,0.14192708333333334,1.0,0,1,
0,0,19,1,0,0,1,2,0.6901408450704225,44,20,0.45454545454545453,1.0,0,1,
0,4,611,1,3,111,1,38,0.509090909090909,28,21,0.75,1.0,0,1,
0,5,611,1,2,111,1,38,0.38235294117647056,37,22,0.5945945945945946,1.0,0,1,
5,6,611,1,4,111,2,38,0.6022727272727273,57,19,0.3333333333333333,0.6,0,1,
11,6,611,1,4,111,5,38,0.4659090909090909,57,19,0.3333333333333333,0.36363636363636365,0,1,
0,6,611,1,4,111,1,38,0.375,57,19,0.3333333333333333,1.0,0,1,
20,18,611,1,11,111,6,38,0.7123287671232876,142,50,0.352112676056338,0.4,0,1,
0,18,611,1,3,111,1,38,0.182648401826484,142,50,0.352112676056338,1.0,0,1,
0,10,611,1,4,111,1,38,0.2463768115942029,95,21,0.22105263157894736,1.0,0,1,
0,16,611,1,3,111,1,38,0.25806451612903225,96,37,0.3854166666666667,1.0,0,1,
0,10,1157,5,0,249,1,50,0.9632352941176471,180,54,0.3,1.0,0,1,
0,10,1157,5,0,249,1,50,0.9485294117647058,180,54,0.3,1.0,0,1,
3,10,1157,5,0,249,1,50,0.44485294117647056,180,54,0.3,1.0,0,1,
0,10,1157,5,0,249,1,50,0.5625,180,54,0.3,1.0,0,1,
0,10,1157,5,0,249,1,50,0.3161764705882353,180,54,0.3,1.0,0,2,
0,5,1157,2,2,249,1,50,0.2846153846153846,148,78,0.527027027027027,1.0,0,1,
0,5,1157,2,2,249,1,50,0.6846153846153846,148,78,0.527027027027027,1.0,0,1,
0,5,1157,3,2,249,1,50,0.21714285714285714,124,31,0.25,1.0,0,1,
0,5,1157,3,10,249,1,50,0.8171428571428572,124,31,0.25,1.0,0,1,
3,29,1157,1,4,249,1,50,0.376865671641791,194,29,0.14948453608247422,0.6666666666666666,0,1,
6,29,1157,1,4,249,1,50,0.14925373134328357,194,29,0.14948453608247422,0.5,0,1,
3,29,1157,1,4,249,1,50,0.9925373134328358,194,29,0.14948453608247422,0.6666666666666666,1,1,
5,26,1157,1,4,249,1,50,0.16738197424892703,156,40,0.2564102564102564,0.6,0,1,
4,26,1157,1,4,249,1,50,0.7896995708154506,156,40,0.2564102564102564,0.5,1,1,
59,10,1157,2,0,249,6,50,0.18076923076923077,319,125,0.39184952978056425,1.0,0,1,
59,10,1157,2,0,249,6,50,0.18846153846153846,319,125,0.39184952978056425,1.0,0,1,
59,10,1157,2,0,249,6,50,0.15,319,125,0.39184952978056425,1.0,0,1,
59,10,1157,2,0,249,6,50,0.18269230769230768,319,125,0.39184952978056425,1.0,0,1,
59,10,1157,2,0,249,6,50,0.14807692307692308,319,125,0.39184952978056425,1.0,0,1,
59,10,1157,2,0,249,6,50,0.18653846153846154,319,125,0.39184952978056425,1.0,0,1,
59,10,1157,2,0,249,6,50,0.17692307692307693,319,125,0.39184952978056425,1.0,0,1,
59,10,1157,2,0,249,6,50,0.17884615384615385,319,125,0.39184952978056425,1.0,0,1,
59,10,1157,2,0,249,6,50,0.14615384615384616,319,125,0.39184952978056425,1.0,0,1,
59,10,1157,2,0,249,6,50,0.14423076923076922,319,125,0.39184952978056425,1.0,0,1,
59,10,1157,2,0,249,6,50,0.1519230769230769,319,125,0.39184952978056425,1.0,0,1,
118,10,1157,2,0,249,11,50,0.16346153846153846,319,125,0.39184952978056425,1.0,0,0,
58,10,1157,2,0,249,7,50,0.325,319,125,0.39184952978056425,1.0,0,1,
58,10,1157,2,0,249,7,50,0.3326923076923077,319,125,0.39184952978056425,1.0,0,1,
58,10,1157,2,0,249,7,50,0.3038461538461538,319,125,0.39184952978056425,1.0,0,1,
58,10,1157,2,0,249,7,50,0.3269230769230769,319,125,0.39184952978056425,1.0,0,1,
58,10,1157,2,0,249,7,50,0.3019230769230769,319,125,0.39184952978056425,1.0,0,1,
58,10,1157,2,0,249,7,50,0.33076923076923076,319,125,0.39184952978056425,1.0,0,1,
58,10,1157,2,0,249,7,50,0.3211538461538462,319,125,0.39184952978056425,1.0,0,1,
58,10,1157,2,0,249,7,50,0.3230769230769231,319,125,0.39184952978056425,1.0,0,1,
58,10,1157,2,0,249,7,50,0.3,319,125,0.39184952978056425,1.0,0,1,
58,10,1157,2,0,249,7,50,0.2980769230769231,319,125,0.39184952978056425,1.0,0,1,
58,10,1157,2,0,249,7,50,0.3057692307692308,319,125,0.39184952978056425,1.0,0,1,
116,10,1157,2,0,249,13,50,0.3125,319,125,0.39184952978056425,1.0,0,0,
59,10,1157,2,0,249,7,50,0.4403846153846154,319,125,0.39184952978056425,1.0,0,1,
59,10,1157,2,0,249,7,50,0.4480769230769231,319,125,0.39184952978056425,1.0,0,1,
59,10,1157,2,0,249,7,50,0.41923076923076924,319,125,0.39184952978056425,1.0,0,1,
59,10,1157,2,0,249,7,50,0.4423076923076923,319,125,0.39184952978056425,1.0,0,1,
59,10,1157,2,0,249,7,50,0.4173076923076923,319,125,0.39184952978056425,1.0,0,1,
59,10,1157,2,0,249,7,50,0.4461538461538462,319,125,0.39184952978056425,1.0,0,1,
59,10,1157,2,0,249,7,50,0.43653846153846154,319,125,0.39184952978056425,1.0,0,1,
59,10,1157,2,0,249,7,50,0.43846153846153846,319,125,0.39184952978056425,1.0,0,1,
59,10,1157,2,0,249,7,50,0.4153846153846154,319,125,0.39184952978056425,1.0,0,1,
59,10,1157,2,0,249,7,50,0.41346153846153844,319,125,0.39184952978056425,1.0,0,1,
59,10,1157,2,0,249,7,50,0.42115384615384616,319,125,0.39184952978056425,1.0,0,1,
118,10,1157,2,0,249,13,50,0.42788461538461536,319,125,0.39184952978056425,1.0,0,0,
118,10,1157,2,0,249,11,50,0.16826923076923078,319,125,0.39184952978056425,1.0,0,0,
70,10,1157,2,7,249,9,50,0.5182692307692308,319,125,0.39184952978056425,0.2857142857142857,0,0,
1078,10,1157,2,0,249,225,50,0.9424450549450549,319,125,0.39184952978056425,1.0,0,0,
59,10,1157,2,5,249,6,50,0.16538461538461538,319,125,0.39184952978056425,0.3432203389830508,0,1,
77,10,1157,2,4,249,17,50,0.926923076923077,319,125,0.39184952978056425,0.35064935064935066,0,1,
35,10,1157,2,7,249,5,50,0.5115384615384615,319,125,0.39184952978056425,0.5186813186813186,0,1,
0,10,1157,2,4,249,1,50,0.9942307692307693,319,125,0.39184952978056425,1.0,0,1,
0,1,1157,1,2,249,1,50,0.7027027027027027,16,16,1.0,1.0,0,1,
16,5,1157,1,6,249,5,50,0.6091954022988506,45,30,0.6666666666666666,0.1875,3,1,
4,53,1157,6,0,249,1,50,0.66,773,68,0.08796895213454076,1.0,0,1,
0,53,1157,6,5,249,1,50,0.5936842105263158,773,68,0.08796895213454076,1.0,0,1,
0,10,1157,6,6,249,1,50,0.19897084048027444,378,147,0.3888888888888889,1.0,0,1,
0,10,1157,6,0,249,1,50,0.5643224699828473,378,147,0.3888888888888889,1.0,0,1,
5,34,1157,4,4,249,1,50,0.6778711484593838,351,297,0.8461538461538461,0.6,0,1,
9,34,1157,4,4,249,2,50,0.7941176470588235,351,297,0.8461538461538461,0.2222222222222222,0,1,
11,34,1157,4,6,249,3,50,0.40756302521008403,351,297,0.8461538461538461,0.5454545454545454,0,1,
9,34,1157,4,6,249,3,50,0.43137254901960786,351,297,0.8461538461538461,0.5555555555555556,0,1,
21,34,1157,4,6,249,6,50,0.8697478991596639,351,297,0.8461538461538461,0.23809523809523808,0,1,
0,34,1157,4,0,249,1,50,0.7170868347338936,351,297,0.8461538461538461,1.0,0,1,
18,3,1157,3,4,249,4,50,0.684931506849315,42,19,0.4523809523809524,0.2222222222222222,0,1,
0,3,1157,3,2,249,1,50,0.3972602739726027,42,19,0.4523809523809524,1.0,0,1,
5,5,1157,1,4,249,1,50,0.9436619718309859,23,40,1.7391304347826086,0.6,0,1,
0,5,1157,1,2,249,1,50,0.5633802816901409,23,40,1.7391304347826086,1.0,0,1,
0,13,1157,1,2,249,1,50,0.10509554140127389,204,77,0.37745098039215685,1.0,0,1,
45,13,1157,1,10,249,14,50,0.34394904458598724,204,77,0.37745098039215685,0.4444444444444444,0,1,
44,13,1157,1,10,249,14,50,0.5955414012738853,204,77,0.37745098039215685,0.4318181818181818,12,1,
4,21,1731,3,4,703,1,112,0.6303501945525292,381,74,0.1942257217847769,0.75,0,1,
2,21,1731,3,0,703,1,112,0.3715953307392996,381,74,0.1942257217847769,1.0,0,1,
0,21,1731,3,4,703,1,112,0.11673151750972763,381,74,0.1942257217847769,1.0,0,1,
0,63,1731,5,4,703,1,112,0.9739208633093526,714,221,0.30952380952380953,1.0,0,1,
0,63,1731,5,0,703,1,112,0.9847122302158273,714,221,0.30952380952380953,1.0,0,1,
0,7,1731,4,12,703,1,112,0.9279279279279279,120,68,0.5666666666666667,1.0,0,1,
38,63,1731,5,6,703,6,112,0.6007194244604317,714,221,0.30952380952380953,0.18421052631578946,0,1,
102,63,1731,5,6,703,14,112,0.38219424460431656,714,221,0.30952380952380953,0.696078431372549,0,1,
102,63,1731,5,8,703,14,112,0.3983812949640288,714,221,0.30952380952380953,0.9117647058823529,0,1,
0,63,1731,5,14,703,1,112,0.3830935251798561,714,221,0.30952380952380953,1.0,0,1,
0,32,1731,1,2,703,1,112,0.23058252427184467,251,102,0.4063745019920319,1.0,0,1,
20,32,1731,1,8,703,3,112,0.5631067961165048,251,102,0.4063745019920319,0.45,13,1,
16,12,1731,1,4,703,5,112,0.726775956284153,134,27,0.20149253731343283,0.125,0,1,
18,12,1731,1,6,703,1,112,0.8524590163934426,134,27,0.20149253731343283,0.3888888888888889,0,1,
11,12,1731,1,6,703,4,112,0.5628415300546448,134,27,0.20149253731343283,0.8181818181818182,0,1,
15,12,1731,1,6,703,1,112,0.44808743169398907,134,27,0.20149253731343283,0.3333333333333333,7,1,
0,2,1731,2,2,703,1,112,0.4909090909090909,29,17,0.5862068965517241,1.0,0,1,
0,26,1731,3,8,703,1,112,0.8913043478260869,134,147,1.0970149253731343,1.0,0,1,
32,23,1731,8,8,703,5,112,0.7918968692449355,451,25,0.05543237250554324,0.375,0,1,
0,23,1731,8,6,703,1,112,0.13075506445672191,451,25,0.05543237250554324,1.0,0,1,
0,23,1731,8,8,703,1,112,0.19889502762430938,451,25,0.05543237250554324,1.0,0,1,
0,23,1731,8,8,703,1,112,0.570902394106814,451,25,0.05543237250554324,1.0,0,1,
0,23,1731,8,8,703,1,112,0.6316758747697975,451,25,0.05543237250554324,1.0,0,1,
0,23,1731,8,8,703,1,112,0.8821362799263351,451,25,0.05543237250554324,1.0,0,1,
0,23,1731,8,10,703,1,112,0.9281767955801105,451,25,0.05543237250554324,1.0,0,1,
3,15,1731,2,4,703,1,112,0.9888888888888889,162,72,0.4444444444444444,0.6666666666666666,0,1,
0,4,1731,4,2,703,1,112,0.25225225225225223,162,35,0.21604938271604937,1.0,0,1,
40,4,1731,4,0,703,7,112,0.45045045045045046,162,35,0.21604938271604937,1.0,24,1,
28,7,1731,2,4,703,5,112,0.4358353510895884,301,66,0.21926910299003322,0.26785714285714285,0,0,
32,7,1731,2,0,703,7,112,0.24213075060532688,301,66,0.21926910299003322,1.0,0,1,
32,7,1731,2,0,703,7,112,0.25181598062953997,301,66,0.21926910299003322,1.0,0,1,
32,7,1731,2,6,703,7,112,0.2639225181598063,301,66,0.21926910299003322,0.40625,0,1,
32,7,1731,2,0,703,7,112,0.3026634382566586,301,66,0.21926910299003322,1.0,0,1,
0,7,1731,2,5,703,1,112,0.17433414043583534,301,66,0.21926910299003322,1.0,0,1,
0,7,1731,2,0,703,1,112,0.847457627118644,301,66,0.21926910299003322,1.0,0,1,
0,7,1731,2,0,703,1,112,0.801452784503632,301,66,0.21926910299003322,1.0,0,1,
0,7,1731,2,0,703,1,112,0.937046004842615,301,66,0.21926910299003322,1.0,0,1,
0,21,1731,4,2,703,1,112,0.11226611226611227,348,71,0.20402298850574713,1.0,0,1,
0,21,1731,4,0,703,1,112,0.8440748440748441,348,71,0.20402298850574713,1.0,0,1,
46,2,1731,2,0,703,9,112,0.8736842105263158,58,26,0.4482758620689655,1.0,0,1,
0,2,1731,2,9,703,1,112,0.6,58,26,0.4482758620689655,1.0,0,1,
0,2,1731,1,2,703,1,112,0.6923076923076923,25,19,0.76,1.0,0,1,
0,8,1731,1,2,703,1,112,0.19883040935672514,80,64,0.8,1.0,0,1,
58,11,1731,2,8,703,15,112,0.5537190082644629,192,21,0.109375,0.27586206896551724,0,0,
0,11,1731,2,0,703,1,112,0.987603305785124,192,21,0.109375,1.0,0,1,
0,11,1731,2,3,703,1,112,0.9462809917355371,192,21,0.109375,1.0,0,1,
27,19,1731,8,6,703,2,112,0.44153005464480877,654,120,0.1834862385321101,0.9259259259259259,0,1,
0,19,1731,8,12,703,1,112,0.825136612021858,654,120,0.1834862385321101,1.0,0,1,
25,119,1731,14,8,703,5,112,0.21794871794871795,1823,491,0.26933625891387825,0.8,0,1,
25,119,1731,14,8,703,6,112,0.2288838612368024,1823,491,0.26933625891387825,0.8,0,1,
49,119,1731,14,6,703,9,112,0.9626696832579186,1823,491,0.26933625891387825,0.16326530612244897,0,1,
2,119,1731,14,0,703,1,112,0.44419306184012064,1823,491,0.26933625891387825,1.0,0,1,
93,119,1731,14,6,703,9,112,0.2828054298642534,1823,491,0.26933625891387825,0.3548387096774194,0,1,
0,119,1731,14,2,703,1,112,0.4950980392156863,1823,491,0.26933625891387825,1.0,0,1,
0,119,1731,14,2,703,1,112,0.05957767722473605,1823,491,0.26933625891387825,1.0,0,1,
182,119,1731,14,10,703,35,112,0.721342383107089,1823,491,0.26933625891387825,0.9230769230769231,0,1,
10,119,1731,14,4,703,1,112,0.13178733031674209,1823,491,0.26933625891387825,0.35,0,0,
49,119,1731,14,10,703,5,112,0.11349924585218703,1823,491,0.26933625891387825,0.3469387755102041,0,1,
3,119,1731,14,4,703,1,112,0.9113876319758673,1823,491,0.26933625891387825,0.6666666666666666,0,1,
3,119,1731,14,0,703,1,112,0.9166666666666666,1823,491,0.26933625891387825,1.0,0,1,
5,119,1731,14,0,703,3,112,0.9566365007541479,1823,491,0.26933625891387825,1.0,0,1,
21,119,1731,14,0,703,3,112,0.3220211161387632,1823,491,0.26933625891387825,1.0,0,1,
94,119,1731,14,0,703,16,112,0.6225490196078431,1823,491,0.26933625891387825,1.0,0,1,
94,119,1731,14,0,703,16,112,0.6225490196078431,1823,491,0.26933625891387825,1.0,0,1,
